id,gestion,prod_urea,ingreso_com,created_at,updated_at
4,2020,7083.66,10440000.0,1763403201226.1108,1763403201226.1108
6,2022,364603.0,228780000.0,1763403201255.353,1763403201255.353
2,2018,279419.0,77680000.0,1763403201168.8699,1763403201168.8699
9,2025,437888.0,153910000.0,1763403201289.1182,1763403201289.1182
3,2019,330767.0,88300000.0,1763403201197.5278,1763403201197.5278
5,2021,157985.0,51830000.0,1763403201243.267,1763403201243.267
7,2023,347260.0,107910000.0,1763403201266.3528,1763403201266.3528
1,2017,32467.0,2250000.0,1763403201155.8508,1763403201155.8508
8,2024,525574.0,152530000.0,1763403201277.2131,1763403201277.2131
