gestion,fecha,departamento,gas_natural_mmmcd,petroleo_mbpd,glp_tmd
2025,1759190400000.0,La Paz,0.0,0.00032512820512820516,0.0
2014,1419984000000.0,Chuquisaca,6.128448504553561,7.225127671232876,128.19537260273972
2009,1262217600000.0,Santa Cruz,5.757140434180686,4.970394520547945,88.63369863013699
2017,1514678400000.0,Chuquisaca,6.1293066990595895,6.968314602739724,40.80505205479452
2016,1483142400000.0,Tarija,36.561061499538525,36.75654942622951,0.21093169398907102
2021,1640908800000.0,Tarija,22.690573133989727,19.521810547945215,0.0
2023,1703980800000.0,Cochabamba,0.5356973924958905,1.4056626027397259,55.60924109589041
2006,1167523200000.0,Cochabamba,3.0073317052356163,13.91812602739726,272.33863013698647
2023,1703980800000.0,Tarija,16.16662931433863,12.362260528767123,0.8194520547945204
2006,1167523200000.0,Tarija,23.700824392112057,25.901931506849316,1.800821917808219
2010,1293753600000.0,Santa Cruz,7.418868383344932,4.9629150684931505,81.55671232876712
2016,1483142400000.0,Cochabamba,1.6395588450036884,3.9833444808743166,146.8145546448088
2022,1672444800000.0,Santa Cruz,15.899756424499726,14.129043232876704,50.32239178082192
2023,1703980800000.0,Santa Cruz,13.243363044194384,12.120501972602735,47.35567945205479
2008,1230681600000.0,Tarija,27.673185407914758,29.29606830601093,0.0
2025,1759190400000.0,Cochabamba,0.3360030744873626,1.0570681684981684,37.399446886446874
2009,1262217600000.0,Tarija,24.215341013549182,26.466586301369862,0.0
2025,1759190400000.0,Tarija,12.166910793348901,8.82311545787546,3.194443223443224
2024,1735603200000.0,Chuquisaca,5.313227430275,4.735944480874316,19.663527322404367
2020,1609372800000.0,Tarija,22.946692007010654,20.935921885245907,0.08843989071038251
2020,1609372800000.0,Chuquisaca,4.781950558997131,5.142621202185792,20.979188524590164
2010,1293753600000.0,Chuquisaca,1.8900429092741098,1.250158904109589,169.90301369863013
2022,1672444800000.0,Cochabamba,0.5845562164508219,1.5607760273972604,59.565476712328774
2023,1703980800000.0,Chuquisaca,6.011070040996438,5.616210602739726,19.499712328767128
2011,1325289600000.0,Cochabamba,2.4164818555261642,5.779780821917808,188.8024657534247
2007,1199059200000.0,Cochabamba,3.258430325275069,12.35702191780822,260.92191780821923
2011,1325289600000.0,Tarija,30.66720456305671,31.679939726027396,0.0
2011,1325289600000.0,Chuquisaca,1.7462033967275343,1.2304301369863015,171.98219178082192
2012,1356912000000.0,Santa Cruz,9.616482104232787,6.313303415300547,117.459281420765
2014,1419984000000.0,Santa Cruz,10.816884487233699,7.373887205479453,135.1119068493151
2025,1759190400000.0,Chuquisaca,4.542231330422528,3.921979706959708,18.894402930402933
2021,1640908800000.0,Santa Cruz,16.440796624737533,14.3489334520548,62.46411506849314
2019,1577750400000.0,Tarija,24.56794297281206,23.74875002739726,0.4466794520547945
2014,1419984000000.0,Cochabamba,1.872991278008219,5.206064931506848,153.47205205479452
2008,1230681600000.0,Santa Cruz,6.43509530252541,5.78822131147541,97.01584699453551
2021,1640908800000.0,Chuquisaca,5.275702393207397,5.447033671232877,21.601468493150684
2015,1451520000000.0,Santa Cruz,10.52330841994274,6.830493808219177,130.78588493150687
2014,1419984000000.0,Tarija,40.82134411487836,43.27026515068492,0.0
2013,1388448000000.0,Tarija,38.60908857943973,40.32327112328769,0.0
2022,1672444800000.0,Chuquisaca,6.062282421878631,5.987761287671232,21.04446849315069
2013,1388448000000.0,Cochabamba,2.276449756808219,5.85932312328767,190.7607506849315
2011,1325289600000.0,Santa Cruz,8.62951224796685,5.721805479452055,103.06520547945205
2024,1735603200000.0,La Paz,0.0,0.0007553825136612023,0.0
2009,1262217600000.0,Chuquisaca,1.67898369449137,1.3213205479452055,169.86219178082192
2019,1577750400000.0,Chuquisaca,5.5531882056850685,6.272221479452054,24.082490410958904
2020,1609372800000.0,Cochabamba,0.9507178908495901,2.3615927868852458,91.91669125683062
2007,1199059200000.0,Chuquisaca,1.7777063190447946,1.344172602739726,145.83780821917807
2008,1230681600000.0,Chuquisaca,2.26652492874918,1.3942622950819672,167.6841530054645
2007,1199059200000.0,Santa Cruz,6.583470570756165,6.259956164383562,157.01191780821912
2017,1514678400000.0,Cochabamba,1.3944410126720548,3.5323591232876725,127.03300547945206
2006,1167523200000.0,Chuquisaca,1.685082911240137,1.4235671232876712,148.70164383561647
2020,1609372800000.0,Santa Cruz,14.750028444412706,13.158242158469957,72.47198907103825
2018,1546214400000.0,Chuquisaca,6.109762564350411,7.1080526849315095,30.420416438356163
2018,1546214400000.0,Tarija,28.353128306933424,27.340701506849335,0.4887041095890412
2016,1483142400000.0,Santa Cruz,11.722430532423772,8.10000931693989,117.66175409836067
2024,1735603200000.0,Tarija,14.194260051043441,10.593682076502725,3.1595491803278692
2015,1451520000000.0,Chuquisaca,6.630034876476576,7.601630904109593,95.34187945205477
2022,1672444800000.0,Tarija,18.76330137186822,15.324826657534247,1.6540931506849317
2012,1356912000000.0,Cochabamba,2.4469930880110655,5.784286120218581,194.17024316939882
2024,1735603200000.0,Santa Cruz,11.831293346985246,11.081209781420764,42.194418032786885
2012,1356912000000.0,Chuquisaca,3.5461023365479507,3.9035046994535527,163.65547814207653
2015,1451520000000.0,Cochabamba,1.7684588892193152,4.3097005753424655,145.7778301369863
2013,1388448000000.0,Chuquisaca,5.010949232937123,5.93994687671233,146.866701369863
2017,1514678400000.0,Tarija,31.76536311580151,31.234128282191808,0.8935945205479453
2016,1483142400000.0,Chuquisaca,6.7087971546229515,7.724350109289617,44.784702185792355
2019,1577750400000.0,Cochabamba,1.1206695951102739,2.686937835616438,100.81018904109591
2024,1735603200000.0,Cochabamba,0.43696071656147545,1.1686716666666666,43.07109836065574
2019,1577750400000.0,Santa Cruz,14.0653921227863,12.527381041095886,77.85736438356165
2018,1546214400000.0,Cochabamba,1.3573715407076714,3.2636019726027397,122.98105479452056
2017,1514678400000.0,Santa Cruz,15.86828942191274,12.804429808219162,106.9119178082192
2015,1451520000000.0,Tarija,40.242841730635895,42.05744742465752,0.0
2012,1356912000000.0,Tarija,33.84666798697623,35.32238773224044,0.0
2009,1262217600000.0,Cochabamba,2.391882813980137,7.9850301369863015,223.72986301369866
2013,1388448000000.0,Santa Cruz,10.593082612370548,6.930507397260275,121.46415616438358
2025,1759190400000.0,Santa Cruz,10.528896673917583,9.81648692307692,39.086611721611725
2018,1546214400000.0,Santa Cruz,15.70831302872589,13.184997150684918,94.9642712328767
2006,1167523200000.0,Santa Cruz,7.3261768599394514,7.518249315068493,258.59750767123273
2007,1199059200000.0,Tarija,26.544779587489728,29.283027397260273,0.4446575342465753
2010,1293753600000.0,Cochabamba,2.367005724241233,6.476602739726028,205.6857534246575
2021,1640908800000.0,Cochabamba,0.7211142643660275,1.9326112876712331,71.6629287671233
2010,1293753600000.0,Tarija,28.279923431152604,30.136706849315065,0.0
2008,1230681600000.0,Cochabamba,3.3031043830106555,10.269401639344263,267.02076502732257
